rating,numVotes_x,title,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genre,age,startYear_y,rating_y,numVotes_y
6.7,141328.0,Glee,Glee,0,2009,2015,44,"Comedy,Drama,Music",TV-PG,2015,9.2,80
8.0,10.0,Scandal,Scandal,0,2008,\N,\N,Drama,TV-14,2016,9.2,80
8.0,10.0,Scandal,Scandal,0,2008,\N,\N,Drama,TV-14,2016,9.2,80
8.0,10.0,Scandal,Scandal,0,2008,\N,\N,Drama,TV-14,2016,9.2,80
8.0,10.0,Scandal,Scandal,0,2008,\N,\N,Drama,TV-14,2016,9.2,80
7.7,69602.0,Scandal,Scandal,0,2012,2018,43,"Drama,Thriller",TV-14,2016,9.2,80
7.7,69602.0,Scandal,Scandal,0,2012,2018,43,"Drama,Thriller",TV-14,2016,9.2,80
7.7,69602.0,Scandal,Scandal,0,2012,2018,43,"Drama,Thriller",TV-14,2016,9.2,80
7.7,69602.0,Scandal,Scandal,0,2012,2018,43,"Drama,Thriller",TV-14,2016,9.2,80
8.2,123714.0,White Collar,White Collar,0,2009,2014,40,"Comedy,Crime,Drama",TV-PG,2014,9.3,80
8.2,123714.0,White Collar,White Collar,0,2009,2014,40,"Comedy,Crime,Drama",TV-PG,2014,9.3,80
8.2,123714.0,White Collar,White Collar,0,2009,2014,40,"Comedy,Crime,Drama",TV-PG,2014,9.3,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
7.7,297228.0,The Vampire Diaries,The Vampire Diaries,0,2009,2017,43,"Drama,Fantasy,Horror",TV-14,2017,9.1,80
5.2,39.0,Luther,Luther,0,2021,\N,\N,"Drama,Mystery,Thriller",TV-14,2015,6.9,80
8.4,127481.0,Luther,Luther,0,2010,2019,60,"Crime,Drama,Mystery",TV-14,2015,6.9,80
7.5,14263.0,Life Unexpected,Life Unexpected,0,2010,2011,60,Drama,TV-PG,2010,5.5,80
8.6,629.0,Stranger Things,Stranger Things,0,2008,2009,30,Sci-Fi,TV-14,2016,9.0,80
8.7,911340.0,Stranger Things,Stranger Things,0,2016,\N,51,"Drama,Fantasy,Horror",TV-14,2016,9.0,80
8.2,900830.0,The Walking Dead,The Walking Dead,0,2010,2022,44,"Drama,Horror,Thriller",TV-MA,2015,9.8,80
8.2,900830.0,The Walking Dead,The Walking Dead,0,2010,2022,44,"Drama,Horror,Thriller",TV-MA,2015,9.8,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.4,157452.0,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",TV-14,2016,9.6,80
7.3,15257.0,Breakout Kings,Breakout Kings,0,2011,2012,43,"Crime,Drama,Thriller",TV-14,2012,8.8,80
7.6,34754.0,Blue Bloods,Blue Bloods,0,2010,\N,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
7.3,69423.0,Hawaii Five-0,Hawaii Five-0,0,2010,2020,42,"Action,Crime,Drama",TV-14,2016,9.6,80
8.0,36155.0,Raising Hope,Raising Hope,0,2010,2014,22,"Comedy,Family",TV-14,2013,7.3,80
8.0,36155.0,Raising Hope,Raising Hope,0,2010,2014,22,"Comedy,Family",TV-14,2013,7.3,80
8.2,103925.0,The Killing,The Killing,0,2011,2014,45,"Crime,Drama,Mystery",TV-14,2014,7.3,80
8.2,103925.0,The Killing,The Killing,0,2011,2014,45,"Crime,Drama,Mystery",TV-14,2014,7.3,80
8.6,34789.0,Young Justice,Young Justice,0,2010,\N,23,"Action,Adventure,Animation",TV-PG,2012,7.1,80
7.7,24246.0,Switched at Birth,Switched at Birth,0,2011,2017,60,"Drama,Family,Romance",TV-14,2015,8.3,80
7.8,19454.0,Portlandia,Portlandia,0,2011,2018,22,Comedy,TV-14,2016,6.2,80
7.8,19454.0,Portlandia,Portlandia,0,2011,2018,22,Comedy,TV-14,2016,6.2,80
4.2,133.0,The Jungle Book,The Jungle Book,0,2010,\N,30,"Adventure,Animation,Family",PG,2016,9.7,80
4.2,133.0,The Jungle Book,The Jungle Book,0,2010,\N,30,"Adventure,Animation,Family",PG,2016,9.7,80
4.2,133.0,The Jungle Book,The Jungle Book,0,2010,\N,30,"Adventure,Animation,Family",PG,2016,9.7,80
4.2,133.0,The Jungle Book,The Jungle Book,0,2010,\N,30,"Adventure,Animation,Family",PG,2016,9.7,80
7.3,42158.0,Touch,Touch,0,2012,2013,43,"Drama,Mystery,Sci-Fi",TV-14,2012,6.8,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
7.7,203869.0,New Girl,New Girl,0,2011,2018,22,Comedy,TV-14,2016,9.1,80
8.1,53.0,The Magicians,The Magicians,0,2011,2012,60,"Comedy,Mystery",TV-MA,2016,8.9,80
7.6,46713.0,The Magicians,The Magicians,0,2015,2020,60,"Drama,Fantasy,Mystery",TV-MA,2016,8.9,80
7.7,49677.0,Hart of Dixie,Hart of Dixie,0,2011,2015,60,"Comedy,Drama,Romance",TV-PG,2014,8.1,80
7.7,49677.0,Hart of Dixie,Hart of Dixie,0,2011,2015,60,"Comedy,Drama,Romance",TV-PG,2014,8.1,80
8.3,31399.0,Longmire,Longmire,0,2012,2017,60,"Action,Crime,Drama",TV-14,2016,9.2,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.5,270254.0,13 Reasons Why,13 Reasons Why,0,2017,2020,60,"Drama,Mystery,Thriller",TV-MA,2017,9.9,80
7.8,115892.0,Revenge,Revenge,0,2011,2015,44,"Drama,Mystery,Thriller",TV-PG,2015,8.4,80
7.8,115892.0,Revenge,Revenge,0,2011,2015,44,"Drama,Mystery,Thriller",TV-PG,2015,8.4,80
7.8,115892.0,Revenge,Revenge,0,2011,2015,44,"Drama,Mystery,Thriller",TV-PG,2015,8.4,80
8.4,168230.0,Person of Interest,Person of Interest,0,2011,2016,43,"Action,Crime,Drama",TV-14,2016,9.3,80
8.4,168230.0,Person of Interest,Person of Interest,0,2011,2016,43,"Action,Crime,Drama",TV-14,2016,9.3,80
6.2,18.0,Fantasia,Fantasia,0,1997,2008,120,Game-Show,G,1940,6.1,80
6.2,18.0,Fantasia,Fantasia,0,1997,2008,120,Game-Show,G,1940,6.1,80
6.2,18.0,Fantasia,Fantasia,0,1997,2008,120,Game-Show,G,1940,6.1,80
7.7,214303.0,Once Upon a Time,Once Upon a Time,0,2011,2018,60,"Adventure,Fantasy,Romance",TV-PG,2016,9.8,80
7.7,214303.0,Once Upon a Time,Once Upon a Time,0,2011,2018,60,"Adventure,Fantasy,Romance",TV-PG,2016,9.8,80
7.7,214303.0,Once Upon a Time,Once Upon a Time,0,2011,2018,60,"Adventure,Fantasy,Romance",TV-PG,2016,9.8,80
8.0,293083.0,American Horror Story,American Horror Story,0,2011,\N,60,"Drama,Horror,Thriller",TV-MA,2016,9.0,80
8.7,480612.0,House of Cards,House of Cards,0,2013,2018,51,Drama,TV-MA,2016,9.1,80
8.7,480612.0,House of Cards,House of Cards,0,2013,2018,51,Drama,TV-MA,2016,9.1,80
8.7,480612.0,House of Cards,House of Cards,0,2013,2018,51,Drama,TV-MA,2016,9.1,80
7.8,16663.0,Death in Paradise,Death in Paradise,0,2011,\N,60,"Comedy,Crime,Drama",TV-14,2016,7.7,80
6.6,11431.0,The Client List,The Client List,0,2011,2013,42,"Crime,Drama",TV-14,2013,9.2,80
6.6,11431.0,The Client List,The Client List,0,2011,2013,42,"Crime,Drama",TV-14,2013,9.2,80
6.6,11431.0,The Client List,The Client List,0,2011,2013,42,"Crime,Drama",TV-14,2013,9.2,80
6.6,11431.0,The Client List,The Client List,0,2011,2013,42,"Crime,Drama",TV-14,2013,9.2,80
6.6,11431.0,The Client List,The Client List,0,2011,2013,42,"Crime,Drama",TV-14,2013,9.2,80
7.3,14665.0,Brickleberry,Brickleberry,0,2012,2015,22,"Animation,Comedy",TV-MA,2014,6.3,80
8.8,478765.0,Black Mirror,Black Mirror,0,2011,\N,60,"Drama,Sci-Fi,Thriller",TV-MA,2016,8.0,80
8.8,478765.0,Black Mirror,Black Mirror,0,2011,\N,60,"Drama,Sci-Fi,Thriller",TV-MA,2016,8.0,80
8.8,478765.0,Black Mirror,Black Mirror,0,2011,\N,60,"Drama,Sci-Fi,Thriller",TV-MA,2016,8.0,80
6.9,2621.0,Sofia the First,Sofia the First,0,2012,2018,22,"Adventure,Animation,Family",TV-Y,2015,8.2,80
6.9,2621.0,Sofia the First,Sofia the First,0,2012,2018,22,"Adventure,Animation,Family",TV-Y,2015,8.2,80
7.4,19617.0,Baby Daddy,Baby Daddy,0,2012,2017,22,"Comedy,Drama,Family",TV-14,2016,8.0,80
7.4,19617.0,Baby Daddy,Baby Daddy,0,2012,2017,22,"Comedy,Drama,Family",TV-14,2016,8.0,80
7.4,19617.0,Baby Daddy,Baby Daddy,0,2012,2017,22,"Comedy,Drama,Family",TV-14,2016,8.0,80
8.1,101701.0,Bates Motel,Bates Motel,0,2013,2017,45,"Drama,Horror,Mystery",TV-14,2016,8.3,80
8.1,101701.0,Bates Motel,Bates Motel,0,2013,2017,45,"Drama,Horror,Mystery",TV-14,2016,8.3,80
8.1,101701.0,Bates Motel,Bates Motel,0,2013,2017,45,"Drama,Horror,Mystery",TV-14,2016,8.3,80
8.1,101701.0,Bates Motel,Bates Motel,0,2013,2017,45,"Drama,Horror,Mystery",TV-14,2016,8.3,80
7.5,417487.0,Arrow,Arrow,0,2012,2020,42,"Action,Adventure,Crime",TV-14,2015,9.6,80
7.5,417487.0,Arrow,Arrow,0,2012,2020,42,"Action,Adventure,Crime",TV-14,2015,9.6,80
7.8,88.0,Arrow,Arrow,0,2009,\N,5,"Comedy,Short",TV-14,2015,9.6,80
7.8,88.0,Arrow,Arrow,0,2009,\N,5,"Comedy,Short",TV-14,2015,9.6,80
8.1,91951.0,The Fall,The Fall,0,2013,2016,60,"Crime,Drama,Thriller",TV-MA,2016,6.1,80
8.1,91951.0,The Fall,The Fall,0,2013,2016,60,"Crime,Drama,Thriller",TV-MA,2016,6.1,80
7.6,10.0,The Fall,The Fall,0,2013,\N,\N,Drama,TV-MA,2016,6.1,80
7.6,10.0,The Fall,The Fall,0,2013,\N,\N,Drama,TV-MA,2016,6.1,80
7.0,17193.0,Bitten,Bitten,0,2014,2016,44,"Drama,Fantasy,Horror",TV-MA,2016,5.6,80
8.0,286938.0,Orange Is the New Black,Orange Is the New Black,0,2013,2019,59,"Comedy,Crime,Drama",TV-MA,2016,9.8,80
8.0,286938.0,Orange Is the New Black,Orange Is the New Black,0,2013,2019,59,"Comedy,Crime,Drama",TV-MA,2016,9.8,80
8.0,286938.0,Orange Is the New Black,Orange Is the New Black,0,2013,2019,59,"Comedy,Crime,Drama",TV-MA,2016,9.8,80
8.0,286938.0,Orange Is the New Black,Orange Is the New Black,0,2013,2019,59,"Comedy,Crime,Drama",TV-MA,2016,9.8,80
8.1,4007.0,The Doctor Blake Mysteries,The Doctor Blake Mysteries,0,2013,2018,57,"Crime,Drama,Mystery",TV-MA,2016,5.7,80
8.1,4007.0,The Doctor Blake Mysteries,The Doctor Blake Mysteries,0,2013,2018,57,"Crime,Drama,Mystery",TV-MA,2016,5.7,80
7.3,12664.0,Crossing Lines,Crossing Lines,0,2013,2015,43,"Action,Crime,Drama",TV-14,2015,6.6,80
8.3,145664.0,Sense8,Sense8,0,2015,2018,60,"Drama,Mystery,Sci-Fi",TV-MA,2017,8.1,80
8.3,145664.0,Sense8,Sense8,0,2015,2018,60,"Drama,Mystery,Sci-Fi",TV-MA,2017,8.1,80
7.4,11586.0,The Night Shift,The Night Shift,0,2014,2017,42,"Drama,Romance",TV-14,2015,9.3,80
7.4,11586.0,The Night Shift,The Night Shift,0,2014,2017,42,"Drama,Romance",TV-14,2015,9.3,80
8.2,124556.0,The Originals,The Originals,0,2013,2018,45,"Drama,Fantasy,Horror",TV-14,2016,7.4,80
8.2,124556.0,The Originals,The Originals,0,2013,2018,45,"Drama,Fantasy,Horror",TV-14,2016,7.4,80
8.2,124556.0,The Originals,The Originals,0,2013,2018,45,"Drama,Fantasy,Horror",TV-14,2016,7.4,80
7.6,230627.0,The 100,The 100,0,2014,2020,43,"Drama,Mystery,Sci-Fi",NR,2016,9.7,80
7.6,230627.0,The 100,The 100,0,2014,2020,43,"Drama,Mystery,Sci-Fi",NR,2016,9.7,80
7.6,230627.0,The 100,The 100,0,2014,2020,43,"Drama,Mystery,Sci-Fi",NR,2016,9.7,80
8.8,381563.0,Narcos,Narcos,0,2015,2017,49,"Biography,Crime,Drama",TV-MA,2016,9.4,80
8.8,381563.0,Narcos,Narcos,0,2015,2017,49,"Biography,Crime,Drama",TV-MA,2016,9.4,80
7.5,45744.0,Reign,Reign,0,2013,2017,42,"Drama,Fantasy",TV-14,2015,7.9,80
7.5,45744.0,Reign,Reign,0,2013,2017,42,"Drama,Fantasy",TV-14,2015,7.9,80
8.0,217714.0,The Blacklist,The Blacklist,0,2013,\N,43,"Crime,Drama,Mystery",TV-14,2016,9.6,80
8.0,217714.0,The Blacklist,The Blacklist,0,2013,\N,43,"Crime,Drama,Mystery",TV-14,2016,9.6,80
6.9,4166.0,Girlfriends' Guide to Divorce,Girlfriends' Guide to Divorce,0,2014,2018,60,"Comedy,Drama",TV-14,2015,6.3,80
8.8,357124.0,Better Call Saul,Better Call Saul,0,2015,2022,46,"Crime,Drama",TV-MA,2016,9.5,80
8.8,357124.0,Better Call Saul,Better Call Saul,0,2015,2022,46,"Crime,Drama",TV-MA,2016,9.5,80
8.1,138595.0,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
8.1,138595.0,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
8.1,138595.0,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
8.1,138595.0,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
8.1,138595.0,How to Get Away with Murder,How to Get Away with Murder,0,2014,2020,43,"Crime,Drama,Mystery",TV-14,2016,9.5,80
7.1,1346.0,Skin Wars,Skin Wars,0,2014,\N,60,Reality-TV,TV-14,2016,6.9,80
7.6,21127.0,Madam Secretary,Madam Secretary,0,2014,2019,45,"Drama,Thriller",TV-14,2016,7.0,80
8.5,96277.0,Schitt's Creek,Schitt's Creek,0,2015,2020,22,Comedy,TV-14,2016,7.4,80
8.5,96277.0,Schitt's Creek,Schitt's Creek,0,2015,2020,22,Comedy,TV-14,2016,7.4,80
8.5,96277.0,Schitt's Creek,Schitt's Creek,0,2015,2020,22,Comedy,TV-14,2016,7.4,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
8.2,43819.0,Grace and Frankie,Grace and Frankie,0,2015,2022,30,Comedy,TV-MA,2017,9.0,80
7.7,7245.0,Hap and Leonard,Hap and Leonard,0,2016,2018,60,"Crime,Drama,Mystery",TV-MA,2016,5.7,80
7.8,218412.0,Gotham,Gotham,0,2014,2019,42,"Action,Crime,Drama",TV-14,2016,8.5,80
7.1,1781.0,All Hail King Julien,All Hail King Julien,0,2014,2017,23,"Action,Adventure,Animation",TV-Y7-FV,2016,7.1,80
7.1,1781.0,All Hail King Julien,All Hail King Julien,0,2014,2017,23,"Action,Adventure,Animation",TV-Y7-FV,2016,7.1,80
7.1,1781.0,All Hail King Julien,All Hail King Julien,0,2014,2017,23,"Action,Adventure,Animation",TV-Y7-FV,2016,7.1,80
6.7,1535.0,The Adventures of Puss in Boots,The Adventures of Puss in Boots,0,2015,2018,23,"Action,Adventure,Animation",TV-Y7-FV,2016,7.8,80
6.7,25908.0,Fuller House,Fuller House,0,2016,2020,30,"Comedy,Family",TV-G,2016,9.0,80
7.7,2842.0,The Carmichael Show,The Carmichael Show,0,2015,2017,21,Comedy,TV-14,2016,6.9,80
7.7,2842.0,The Carmichael Show,The Carmichael Show,0,2015,2017,21,Comedy,TV-14,2016,6.9,80
8.0,13871.0,Life in Pieces,Life in Pieces,0,2015,2019,22,Comedy,TV-14,2015,6.8,80
8.0,13871.0,Life in Pieces,Life in Pieces,0,2015,2019,22,Comedy,TV-14,2015,6.8,80
8.0,13871.0,Life in Pieces,Life in Pieces,0,2015,2019,22,Comedy,TV-14,2015,6.8,80
8.0,13871.0,Life in Pieces,Life in Pieces,0,2015,2019,22,Comedy,TV-14,2015,6.8,80
7.7,64171.0,Limitless,Limitless,0,2015,2016,42,"Comedy,Crime,Drama",TV-14,2016,8.4,80
7.7,64171.0,Limitless,Limitless,0,2015,2016,42,"Comedy,Crime,Drama",TV-14,2016,8.4,80
6.7,58772.0,Quantico,Quantico,0,2015,2018,42,"Crime,Drama,Mystery",TV-14,2016,8.8,80
6.7,58772.0,Quantico,Quantico,0,2015,2018,42,"Crime,Drama,Mystery",TV-14,2016,8.8,80
6.7,58772.0,Quantico,Quantico,0,2015,2018,42,"Crime,Drama,Mystery",TV-14,2016,8.8,80
6.7,7367.0,Rosewood,Rosewood,0,2015,2017,42,"Crime,Drama,Mystery",TV-14,2015,8.1,80
6.7,7367.0,Rosewood,Rosewood,0,2015,2017,42,"Crime,Drama,Mystery",TV-14,2015,8.1,80
5.4,2886.0,Bunk'd,Bunk'd,0,2015,\N,30,"Comedy,Drama,Family",TV-G,2016,6.1,80
8.3,21761.0,The Get Down,The Get Down,0,2016,2017,52,"Drama,Music,Musical",TV-MA,2017,8.0,80
8.3,21761.0,The Get Down,The Get Down,0,2016,2017,52,"Drama,Music,Musical",TV-MA,2017,8.0,80
8.3,21761.0,The Get Down,The Get Down,0,2016,2017,52,"Drama,Music,Musical",TV-MA,2017,8.0,80
8.3,21761.0,The Get Down,The Get Down,0,2016,2017,52,"Drama,Music,Musical",TV-MA,2017,8.0,80
6.1,378.0,Talking Tom and Friends,Talking Tom and Friends,0,2014,\N,11,"Action,Adventure,Animation",TV-G,2016,6.1,80
6.1,378.0,Talking Tom and Friends,Talking Tom and Friends,0,2014,\N,11,"Action,Adventure,Animation",TV-G,2016,6.1,80
6.1,378.0,Talking Tom and Friends,Talking Tom and Friends,0,2014,\N,11,"Action,Adventure,Animation",TV-G,2016,6.1,80
8.6,174246.0,The Crown,The Crown,0,2016,\N,58,"Biography,Drama,History",TV-MA,2016,8.4,80
8.3,5403.0,Dragons: Race to the Edge,Dragons: Race to the Edge,0,2015,2018,22,"Action,Adventure,Animation",TV-Y7-FV,2017,8.8,80
8.3,5403.0,Dragons: Race to the Edge,Dragons: Race to the Edge,0,2015,2018,22,"Action,Adventure,Animation",TV-Y7-FV,2017,8.8,80
8.3,5403.0,Dragons: Race to the Edge,Dragons: Race to the Edge,0,2015,2018,22,"Action,Adventure,Animation",TV-Y7-FV,2017,8.8,80
7.4,27.0,Dope,Dope,0,2017,\N,31,Thriller,R,2015,7.9,80
7.3,1573.0,Dope,Dope,0,2017,\N,45,"Crime,Documentary",R,2015,7.9,80
7.4,4779.0,Greenleaf,Greenleaf,0,2016,2020,60,Drama,TV-14,2016,6.2,80
7.4,4779.0,Greenleaf,Greenleaf,0,2016,2020,60,Drama,TV-14,2016,6.2,80
7.4,4779.0,Greenleaf,Greenleaf,0,2016,2020,60,Drama,TV-14,2016,6.2,80
7.7,8486.0,Chewing Gum,Chewing Gum,0,2015,2017,23,Comedy,TV-MA,2017,9.3,80
7.7,8486.0,Chewing Gum,Chewing Gum,0,2015,2017,23,Comedy,TV-MA,2017,9.3,80
7.7,8486.0,Chewing Gum,Chewing Gum,0,2015,2017,23,Comedy,TV-MA,2017,9.3,80
6.0,620.0,Dawn of the Croods,Dawn of the Croods,0,2015,2017,23,"Adventure,Animation,Comedy",TV-Y7,2017,7.2,80
6.0,620.0,Dawn of the Croods,Dawn of the Croods,0,2015,2017,23,"Adventure,Animation,Comedy",TV-Y7,2017,7.2,80
7.8,61171.0,Santa Clarita Diet,Santa Clarita Diet,0,2017,2019,30,"Comedy,Horror",TV-MA,2017,8.2,80
7.8,61171.0,Santa Clarita Diet,Santa Clarita Diet,0,2017,2019,30,"Comedy,Horror",TV-MA,2017,8.2,80
7.8,61171.0,Santa Clarita Diet,Santa Clarita Diet,0,2017,2019,30,"Comedy,Horror",TV-MA,2017,8.2,80
7.8,61171.0,Santa Clarita Diet,Santa Clarita Diet,0,2017,2019,30,"Comedy,Horror",TV-MA,2017,8.2,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.0,16622.0,Girlboss,Girlboss,0,2017,2017,26,Comedy,TV-MA,2017,9.4,80
7.4,157.0,Cheer Squad,Cheer Squad,0,2016,\N,60,Reality-TV,TV-PG,2016,6.1,80
7.4,157.0,Cheer Squad,Cheer Squad,0,2016,\N,60,Reality-TV,TV-PG,2016,6.1,80
7.4,157.0,Cheer Squad,Cheer Squad,0,2016,\N,60,Reality-TV,TV-PG,2016,6.1,80
7.4,157.0,Cheer Squad,Cheer Squad,0,2016,\N,60,Reality-TV,TV-PG,2016,6.1,80
7.9,75.0,Kung Fu Panda,Kung Fu Panda,0,2014,\N,\N,"Animation,Comedy,Family",PG,2008,9.1,80
7.9,75.0,Kung Fu Panda,Kung Fu Panda,0,2014,\N,\N,"Animation,Comedy,Family",PG,2008,9.1,80
7.9,75.0,Kung Fu Panda,Kung Fu Panda,0,2014,\N,\N,"Animation,Comedy,Family",PG,2008,9.1,80
7.1,2924.0,Ingobernable,Ingobernable,0,2017,\N,40,"Crime,Drama,Mystery",TV-MA,2017,9.6,80
7.1,2924.0,Ingobernable,Ingobernable,0,2017,\N,40,"Crime,Drama,Mystery",TV-MA,2017,9.6,80
6.6,253.0,DreamWorks Shrek's Swamp Stories,DreamWorks Shrek's Swamp Stories,0,2010,2010,30,"Animation,Comedy,Family",TV-PG,2008,5.6,80
8.7,2282.0,Dave Chappelle,Dave Chappelle,0,2017,2017,66,"Comedy,Documentary",TV-MA,2017,9.4,80
8.7,2282.0,Dave Chappelle,Dave Chappelle,0,2017,2017,66,"Comedy,Documentary",TV-MA,2017,9.4,80
8.7,2282.0,Dave Chappelle,Dave Chappelle,0,2017,2017,66,"Comedy,Documentary",TV-MA,2017,9.4,80
